QueryId,DocumentId
1695,498236
1695,574765
1695,2298
1695,269106
1696,472666
1696,430918
1696,330026
1696,239404
1696,145060
1697,239322
1697,426309
1697,163996
1697,196696
1697,31859
1701,254544
1701,498158
1701,14240
1701,196672
1701,345071
1703,475242
1703,257810
1703,11537
1703,297514
1703,11538
1704,493021
1704,225075
1704,417615
1704,522514
1704,30230
1706,551241
1706,182950
1706,551243
1706,358153
1706,252150
1709,400770
1709,428577
1709,286499
1709,295904
1709,183659
1710,297057
1710,17964
1710,382116
1710,276301
1710,170207
1711,290701
1711,91756
1711,64222
1711,231497
1711,525158
1712,506215
1712,426336
1712,580642
1712,331269
1712,103816
1713,251423
1713,180189
1713,157704
1713,11791
1713,558787
1714,144995
1714,76711
1714,66700
1714,46347
1714,536497
1715,251798
1715,287891
1715,211831
1715,127635
1715,17969
1716,10724
1716,467371
1716,578648
1716,527108
1716,64381
1717,99145
1717,16662
1717,177979
1717,229268
1717,178872
1718,564225
1718,65077
1718,496263
1718,88640
1718,551597
1719,172445
1719,303981
1719,184337
1719,203413
1719,530349
1721,552553
1721,177545
1721,352487
1721,212710
1721,276085
1722,285968
1722,154785
1722,559537
1722,184489
1722,492599
1725,164861
1725,435292
1725,287873
1725,463070
1725,268670
1726,212621
1726,460324
1726,310580
1726,182643
1726,168805
1728,347557
1728,530926
1728,17983
1728,270592
1728,79186
1729,153946
1729,153945
1729,10122
1729,153948
1729,79034
1730,542601
1730,361428
1730,287531
1730,235585
1730,145289
1732,544770
1732,155610
1732,177048
1732,524358
1732,339182
1733,265838
1733,378226
1733,30788
1733,546683
1733,498776
1735,228944
1735,262604
1735,239670
1735,407876
1735,401609
1736,304431
1736,185266
1736,288032
1736,114388
1736,448875
1737,164017
1737,30647
1737,231107
1737,30100
1737,544159
1738,231034
1738,382519
1738,501275
1738,125024
1738,466459
1739,476604
1739,365262
1739,476617
1739,286465
1739,16025
1740,537981
1740,88613
1740,31520
1740,188452
1740,63307
1741,328472
1741,368217
1741,535004
1741,395210
1741,133008
1742,240397
1742,80655
1742,330132
1742,464649
1742,359197
1743,511946
1743,99906
1743,40139
1743,238769
1743,58280
1746,95769
1746,456999
1746,22939
1746,561830
1746,71569
1747,337329
1747,567850
1747,6359
1747,177254
1747,116736
1748,311506
1748,140438
1748,44794
1748,70462
1748,239030
1751,296302
1751,296379
1751,100221
1751,296392
1751,581562
1752,66209
1752,68432
1752,63300
1752,426945
1752,337951
1753,165584
1753,262526
1753,288467
1753,124860
1753,48970
1754,578542
1754,88695
1754,328844
1754,88705
1754,88643
1755,88617
1755,545276
1755,238549
1755,64845
1755,400870
1757,178214
1757,529238
1757,199367
1757,105140
1757,365566
1759,428055
1759,334803
1759,256581
1759,437001
1759,39899
1761,211185
1761,352917
1761,570465
1761,1221
1761,340166
1762,113301
1762,436992
1762,95053
1762,239049
1762,343692
1768,572162
1768,48145
1768,567670
1768,275225
1768,458038
1769,83370
1769,86085
1769,86062
1769,83662
1769,83749
1770,102018
1770,333844
1770,131651
1770,178717
1770,116880
1771,95131
1771,132383
1771,301584
1771,412109
1771,193937
1774,572163
1774,118952
1774,192141
1774,198935
1774,332231
1775,63197
1775,544215
1775,67896
1775,538782
1775,334776
1776,254499
1776,565239
1776,68152
1776,254475
1776,565238
1777,401156
1777,237171
1777,68311
1777,251882
1777,272063
1780,229309
1780,21719
1780,534157
1780,239809
1780,244288
1781,68274
1781,23321
1781,391156
1781,65532
1781,23326
1782,416081
1782,577665
1782,63783
1782,125692
1782,64319
1783,65649
1783,45149
1783,73026
1783,64586
1783,63881
1784,377179
1784,68209
1784,522039
1784,41547
1784,31620
1786,308241
1786,569850
1786,569694
1786,573542
1786,577598
1787,573155
1787,237977
1787,286886
1787,502892
1787,325078
1788,320598
1788,315374
1788,43391
1788,154569
1788,63269
1790,343863
1790,330184
1790,548673
1790,537967
1790,341502
1791,134678
1791,19075
1791,288569
1791,108206
1791,110246
1792,70781
1792,286741
1792,343274
1792,70460
1792,545720
1793,55872
1793,1743
1793,178595
1793,53467
1793,176875
1794,502773
1794,524269
1794,391605
1794,454656
1794,413632
1796,413680
1796,508659
1796,544301
1796,102582
1796,154766
1797,273895
1797,553128
1797,419306
1797,286697
1797,131172
1798,268705
1798,548722
1798,531982
1798,268702
1798,103115
1799,304760
1799,94798
1799,142907
1799,125540
1799,558010
1801,298724
1801,352403
1801,540745
1801,558027
1801,175904
1802,238149
1802,455677
1802,202859
1802,285692
1802,17922
1803,267709
1803,412970
1803,186468
1803,458991
1803,223546
1806,398961
1806,280369
1806,334950
1806,176997
1806,121958
1807,467037
1807,57989
1807,119396
1807,202777
1807,411365
1809,176893
1809,235270
1809,72968
1809,278247
1809,278227
1810,103058
1810,466274
1810,10037
1810,142852
1810,366507
1811,287516
1811,101288
1811,298237
1811,58301
1811,280114
1812,523391
1812,461657
1812,17962
1812,162200
1812,202806
1813,180153
1813,229237
1813,529936
1813,88593
1813,100636
1814,553008
1814,451989
1814,229233
1814,151402
1814,451988
1815,378364
1815,525758
1815,147115
1815,380995
1815,378397
1817,70489
1817,70556
1817,388147
1817,163284
1817,7557
1818,568771
1818,410595
1818,40030
1818,31182
1818,195890
1820,27208
1820,564922
1820,58216
1820,270010
1820,18818
1821,329641
1821,559557
1821,472521
1821,508201
1821,140172
1822,286794
1822,211815
1822,338555
1822,17606
1822,332470
1824,80451
1824,286795
1824,251649
1824,95625
1824,63484
1825,207621
1825,7562
1825,83163
1825,334025
1825,69707
1827,509812
1827,140271
1827,114914
1827,480985
1827,30535
1829,152714
1829,230563
1829,311518
1829,127714
1829,230589
1830,416878
1830,55871
1830,52335
1830,62672
1830,341971
1833,391621
1833,538830
1833,524264
1833,433980
1833,344260
1834,267317
1834,213280
1834,525357
1834,543010
1834,138181
1837,168297
1837,239374
1837,287231
1837,17721
1837,267324
1838,286107
1838,381853
1838,121273
1838,456687
1838,213738
1839,117693
1839,338875
1839,380506
1839,544615
1839,89846
1840,170108
1840,98765
1840,400544
1840,106952
1840,198099
1841,251802
1841,64139
1841,509753
1841,273328
1841,116148
1842,416893
1842,534728
1842,132438
1842,549195
1842,424619
1843,257783
1843,167655
1843,294860
1843,78520
1843,527684
1845,273663
1845,380866
1845,251974
1845,183784
1845,424133
1847,376286
1847,64203
1847,296139
1847,480243
1847,28387
1848,17626
1848,332468
1848,334038
1848,342537
1848,202807
1850,488529
1850,239233
1850,117376
1850,8855
1850,445568
1851,25034
1851,276811
1851,331967
1851,332461
1851,279724
1852,39016
1852,85333
1852,86087
1852,330082
1852,85480
1853,542434
1853,433519
1853,285677
1853,268700
1853,330011
1856,562722
1856,99919
1856,540300
1856,376941
1856,350462
1859,532788
1859,524242
1859,401372
1859,182492
1859,319248
1860,415038
1860,68941
1860,298593
1860,287198
1860,145650
1863,226791
1863,496802
1863,208473
1863,202402
1863,432773
1865,114923
1865,347538
1865,454092
1865,10344
1865,494625
1866,294275
1866,38903
1866,113102
1866,267886
1866,492919
1867,472523
1867,302575
1867,288512
1867,214048
1867,63289
1868,410404
1868,23812
1868,239494
1868,63173
1868,177938
1869,394802
1869,96695
1869,45505
1869,528539
1869,68943
1870,388570
1870,91187
1870,339657
1870,91189
1870,158880
1871,177664
1871,22676
1871,207277
1871,387922
1871,512266
1874,153138
1874,309431
1874,140624
1874,24454
1874,19945
1875,46379
1875,99470
1875,512921
1875,530786
1875,530820
1876,83473
1876,287801
1876,85678
1876,83001
1876,84201
1877,438095
1877,295572
1877,355083
1877,236174
1877,206729
1878,126898
1878,265314
1878,286280
1878,103680
1878,252530
1879,240636
1879,131726
1879,239124
1879,229367
1879,506651
1880,174457
1880,434124
1880,405192
1880,290272
1880,39310
1881,417876
1881,346871
1881,511335
1881,300607
1881,245180
1882,580443
1882,542452
1882,67303
1882,239337
1882,355460
1883,62895
1883,457156
1883,246465
1883,308772
1883,335768
1884,102521
1884,147165
1884,378388
1884,382656
1884,165252
1885,95407
1885,525304
1885,103323
1885,14854
1885,481143
1887,274511
1887,329131
1887,307169
1887,28625
1887,25089
1889,18831
1889,329140
1889,18135
1889,445775
1889,474494
1890,262600
1890,95203
1890,553243
1890,534223
1890,381810
1891,495265
1891,252681
1891,519633
1891,519632
1891,502433
1892,500166
1892,371607
1892,501425
1892,352361
1892,404067
1893,374988
1893,352288
1893,103090
1893,306746
1893,281930
1894,381830
1894,140052
1894,288463
1894,557224
1894,78276
1896,150166
1896,306851
1896,167699
1896,429981
1896,91396
1898,522052
1898,400389
1898,103050
1898,103083
1898,297590
1901,502558
1901,353120
1901,105606
1901,78179
1901,307479
1902,525355
1902,540661
1902,553354
1902,81787
1902,103050
1906,115820
1906,370860
1906,25477
1906,560947
1906,95289
1907,115822
1907,66582
1907,25477
1907,142990
1907,254168
1908,93650
1908,255696
1908,102737
1908,106001
1908,15176
1910,461543
1910,467322
1910,403848
1910,509229
1910,356580
1911,238661
1911,291675
1911,98570
1911,25114
1911,179244
1912,238421
1912,538884
1912,125329
1912,480355
1912,560695
1913,187554
1913,396833
1913,304978
1913,195906
1913,374590
1914,162489
1914,500126
1914,13778
1914,65631
1914,162470
1915,522973
1915,405936
1915,143099
1915,93911
1915,326291
1916,21587
1916,239707
1916,273755
1916,264224
1916,451242
1918,502066
1918,344415
1918,208136
1918,70346
1918,42666
1920,121257
1920,29262
1920,337222
1920,365271
1920,70226
1921,38965
1921,216217
1921,216218
1921,125983
1921,550461
1922,286188
1922,239857
1922,140442
1922,337720
1922,343994
1923,147290
1923,377427
1923,208024
1923,262697
1923,491121
1924,162778
1924,546271
1924,286678
1924,162620
1924,58434
1925,157702
1925,238525
1925,357795
1925,58466
1925,28669
1926,287673
1926,75509
1926,501255
1926,548684
1926,58436
1928,153809
1928,156329
1928,200522
1928,63101
1928,369827
1929,472861
1929,186989
1929,103112
1929,229377
1929,203798
1930,58401
1930,138715
1930,22498
1930,177480
1930,77993
1931,580465
1931,334728
1931,524328
1931,580498
1931,341682
1932,73652
1932,252820
1932,435645
1932,359132
1932,103361
1933,335161
1933,330860
1933,286003
1933,567428
1933,88013
1935,377976
1935,18383
1935,18346
1935,295540
1935,427085
1937,361649
1937,229391
1937,147736
1937,454638
1937,282743
1939,334739
1939,39421
1939,65635
1939,13858
1939,236464
1940,499754
1940,449964
1940,261399
1940,499753
1940,416175
1941,456723
1941,429118
1941,228812
1941,274460
1941,565908
1945,505609
1945,305215
1945,14027
1945,68948
1945,542470
1947,510953
1947,371133
1947,123511
1947,262217
1947,510967
1949,26649
1949,123512
1949,289097
1949,563147
1949,564944
1950,123512
1950,262217
1950,564608
1950,171566
1950,563149
1951,192526
1951,192511
1951,177243
1951,377281
1951,337066
1952,366820
1952,255664
1952,139205
1952,191389
1952,544683
1953,176555
1953,239504
1953,117532
1953,199494
1953,371555
1958,226437
1958,226863
1958,521202
1958,497804
1958,244706
1960,140663
1960,48789
1960,498011
1960,165651
1960,497992
1961,117433
1961,564964
1961,570748
1961,578190
1961,570788
1962,505539
1962,116427
1962,477925
1962,477905
1962,23776
1965,447976
1965,176631
1965,255127
1965,419195
1965,162174
1966,206325
1966,104945
1966,177092
1966,427021
1966,418424
1967,343189
1967,533483
1967,134269
1967,109752
1967,239232
1968,69684
1968,69712
1968,117490
1968,238649
1968,487980
1969,101321
1969,282709
1969,284590
1969,395222
1969,49720
1971,510705
1971,66763
1971,343568
1971,238979
1971,53742
1972,540440
1972,536716
1972,472638
1972,101280
1972,30879
1973,29742
1973,288443
1973,47321
1973,368393
1973,111069
1974,502061
1974,338480
1974,338953
1974,239140
1974,468000
1976,46692
1976,581389
1976,278025
1976,582161
1976,546499
1977,2843
1977,216676
1977,186939
1977,335172
1977,216985
1979,286666
1979,538544
1979,199829
1979,25679
1979,265140
1981,117131
1981,211806
1981,250247
1981,134650
1981,338536
1983,381768
1983,426286
1983,548565
1983,464676
1983,427364
1984,211820
1984,288927
1984,58266
1984,339589
1984,287922
1985,92070
1985,49248
1985,145204
1985,7747
1985,40683
1986,397145
1986,50413
1986,50285
1986,132357
1986,340616
1989,58321
1989,286204
1989,239660
1989,21645
1989,229467
1990,47292
1990,436034
1990,268514
1990,436033
1990,110290
1992,506914
1992,472833
1992,228998
1992,497603
1992,359398
1993,87215
1993,87235
1993,187189
1993,87350
1993,436109
1995,223704
1995,535065
1995,31571
1995,457807
1995,472214
1996,287964
1996,229442
1996,277054
1996,287647
1996,286699
1998,286961
1998,333502
1998,46509
1998,343825
1998,95615
1999,377284
1999,70692
1999,238540
1999,393776
1999,376346
2000,554474
2000,243331
2000,39186
2000,294857
2000,140910
2001,427780
2001,155837
2001,331988
2001,154501
2001,554436
2002,263007
2002,48004
2002,241057
2002,539755
2002,368196
2003,464713
2003,529850
2003,30426
2003,463412
2003,18222
2004,239576
2004,438085
2004,58326
2004,204405
2004,346149
2007,29326
2007,231870
2007,290197
2007,346322
2007,207333
2008,553069
2008,560309
2008,365305
2008,286518
2008,334869
2009,553189
2009,6486
2009,355333
2009,563424
2009,6488
2010,58334
2010,184240
2010,559060
2010,339316
2010,378591
2012,260027
2012,472679
2012,534727
2012,119542
2012,564288
2015,238810
2015,285197
2015,372581
2015,301738
2015,132411
2016,342700
2016,53454
2016,53455
2016,26761
2016,363322
2017,507148
2017,279462
2017,416889
2017,534730
2017,535482
2018,140378
2018,229512
2018,238690
2018,239185
2018,503199
2021,265090
2021,334108
2021,199787
2021,199783
2021,199782
2023,117042
2023,338998
2023,464736
2023,267820
2023,393338
2024,14341
2024,581125
2024,470571
2024,289324
2024,110291
2025,377720
2025,267003
2025,288406
2025,581595
2025,459492
2026,433124
2026,31449
2026,382470
2026,405817
2026,71108
2028,287669
2028,393362
2028,323626
2028,65898
2028,185716
2029,76057
2029,393927
2029,409379
2029,554273
2029,423640
2030,196711
2030,288109
2030,543823
2030,538647
2030,342975
2031,357712
2031,185116
2031,498041
2031,286641
2031,366004
2032,268552
2032,67925
2032,434659
2032,62785
2032,66984
2033,62954
2033,328983
2033,66109
2033,529147
2033,67561
2034,8789
2034,550309
2034,434661
2034,292393
2034,307924
2038,391132
2038,242495
2038,576553
2038,473181
2038,504454
2040,239889
2040,307961
2040,235590
2040,9580
2040,434655
2041,265319
2041,307186
2041,434670
2041,289153
2041,434666
2042,23499
2042,229259
2042,307926
2042,179861
2042,535337
2043,346008
2043,228305
2043,70233
2043,405195
2043,466458
2045,23501
2045,14374
2045,307932
2045,499572
2045,62692
2046,286772
2046,178968
2046,204251
2046,178532
2046,149613
2049,177036
2049,21537
2049,493585
2049,73039
2049,58336
2050,287501
2050,229252
2050,535327
2050,201467
2050,416313
2051,411648
2051,307931
2051,542461
2051,417437
2051,56358
2052,545270
2052,357956
2052,67226
2052,64038
2052,401468
2053,434653
2053,401300
2053,307955
2053,497019
2053,239061
2054,503201
2054,307949
2054,287900
2054,201477
2054,211837
2056,211839
2056,287620
2056,564582
2056,287548
2056,404831
2057,535331
2057,21535
2057,201459
2057,334007
2057,99923
2059,562746
2059,69933
2059,79729
2059,430750
2059,208536
2061,495309
2061,40323
2061,455068
2061,39579
2061,559251
2062,18491
2062,288961
2062,456937
2062,8229
2062,445799
2064,361417
2064,277567
2064,9217
2064,270342
2064,277542
2065,65831
2065,195889
2065,66101
2065,343493
2065,17844
2066,126952
2066,236152
2066,248835
2066,368384
2066,287863
2070,94702
2070,399087
2070,66173
2070,199055
2070,108594
2071,361686
2071,229738
2071,562088
2071,239584
2071,62476
2072,493519
2072,391928
2072,472687
2072,406330
2072,214130
2073,521534
2073,505922
2073,382136
2073,192338
2073,439977
2075,329591
2075,127698
2075,464753
2075,238755
2075,534149
2077,25468
2077,292382
2077,29505
2077,416241
2077,243892
2080,483470
2080,275243
2080,275350
2080,330823
2080,393401
2081,542464
2081,540859
2081,542465
2081,238494
2081,506602
2084,137968
2084,30649
2084,10263
2084,168036
2084,22564
2085,287097
2085,495393
2085,254563
2085,239699
2085,287757
2086,526018
2086,548882
2086,19861
2086,323079
2086,96869
2087,43589
2087,245750
2087,552144
2087,287156
2087,14613
2088,239412
2088,44541
2088,287076
2088,336463
2088,339140
2089,393292
2089,308235
2089,460630
2089,377802
2089,285178
2090,288556
2090,459243
2090,10329
2090,300213
2090,176868
2091,392825
2091,534154
2091,196437
2091,182484
2091,138692
2092,157823
2092,151063
2092,257787
2092,86179
2092,574764
2093,58384
2093,86009
2093,553452
2093,443814
2093,8394
2097,447270
2097,197910
2097,53218
2097,288327
2097,256806
2098,426297
2098,365320
2098,542472
2098,542946
2098,214139
2099,569115
2099,10030
2099,573395
2099,29553
2099,580429
2102,84539
2102,85623
2102,83978
2102,96634
2102,83661
2104,168608
2104,543840
2104,178318
2104,375445
2104,4257
2106,330190
2106,195929
2106,411089
2106,44439
2106,430306
2107,67006
2107,44237
2107,68711
2107,578663
2107,357971
2109,229131
2109,239499
2109,46073
2109,301131
2109,523396
2110,228500
2110,100711
2110,100692
2110,20943
2110,228805
2111,21209
2111,286584
2111,333329
2111,195294
2111,375021
2113,6965
2113,387541
2113,6839
2113,504426
2113,6824
2115,530800
2115,470886
2115,353661
2115,277178
2115,238733
2116,101781
2116,7950
2116,204848
2116,395014
2116,82162
2117,309524
2117,358488
2117,470864
2117,539706
2117,64836
2118,240992
2118,455839
2118,382042
2118,93455
2118,398418
2119,391252
2119,255028
2119,295491
2119,287322
2119,386405
2120,135561
2120,360376
2120,581837
2120,294656
2120,541914
2121,40164
2121,275757
2121,276748
2121,40159
2121,56712
2125,560953
2125,176803
2125,562053
2125,319500
2125,368877
2126,91376
2126,288211
2126,580568
2126,68215
2126,157977
2127,361860
2127,288414
2127,237980
2127,60021
2127,343679
2128,507718
2128,547529
2128,288409
2128,14608
2128,181749
2129,115254
2129,70662
2129,44874
2129,104971
2129,116335
2130,495523
2130,239843
2130,492864
2130,195770
2130,229082
2131,58491
2131,108809
2131,520406
2131,566898
2131,493154
2132,261025
2132,402518
2132,546276
2132,197184
2132,239355
2133,365975
2133,410913
2133,472537
2133,254469
2133,31725
2134,152885
2134,290920
2134,227250
2134,183376
2134,183752
2135,188842
2135,329634
2135,265322
2135,188843
2135,65402
2136,491994
2136,367405
2136,424280
2136,416886
2136,132688
2137,103112
2137,470043
2137,287296
2137,287645
2137,391236
2138,553986
2138,506314
2138,535022
2138,300591
2138,16024
2139,545938
2139,211618
2139,542578
2139,211612
2139,58356
2141,294209
2141,535611
2141,186566
2141,298430
2141,503154
2142,228771
2142,286940
2142,118427
2142,382693
2142,476912
2144,445360
2144,229368
2144,111347
2144,187302
2144,216327
2145,266013
2145,524367
2145,160520
2145,15200
2145,352375
2147,505961
2147,543508
2147,420597
2147,232158
2147,499986
2150,185335
2150,258535
2150,342050
2150,465223
2150,70427
2151,472528
2151,464987
2151,30051
2151,465223
2151,121093
2153,73924
2153,133343
2153,575525
2153,288455
2153,304784
2154,472634
2154,254047
2154,58269
2154,415597
2154,288930
2155,177534
2155,116006
2155,183625
2155,377145
2155,196582
2156,257756
2156,422856
2156,257689
2156,178170
2156,2076
2157,277895
2157,549398
2157,524714
2157,358627
2157,372876
2159,183372
2159,152831
2159,183247
2159,350423
2159,425105
2163,238366
2163,495263
2163,534383
2163,580373
2163,259379
2165,349442
2165,176072
2165,269616
2165,21804
2165,429794
2166,58309
2166,301034
2166,282635
2166,287670
2166,541922
2168,520527
2168,102367
2168,472541
2168,542483
2168,304342
2169,178813
2169,131857
2169,389829
2169,270383
2169,109834
2170,542485
2170,103087
2170,95129
2170,265324
2170,159975
2171,533537
2171,372207
2171,235652
2171,379304
2171,353589
2172,428844
2172,268811
2172,164420
2172,287547
2172,344138
2173,196506
2173,183620
2173,405243
2173,581236
2173,202980
2174,327615
2174,272879
2174,333888
2174,206710
2174,66983
2175,239107
2175,58369
2175,286672
2175,339470
2175,161813
2176,382113
2176,288015
2176,419478
2176,99887
2176,177513
2178,18381
2178,295528
2178,18347
2178,548500
2178,543808
2180,295539
2180,18347
2180,295535
2180,18382
2180,295408
2181,85333
2181,295539
2181,86087
2181,330082
2181,39016
2182,56540
2182,1050
2182,86087
2182,84994
2182,177374
2183,198262
2183,423058
2183,142945
2183,198288
2183,365984
2184,239509
2184,196494
2184,287810
2184,194475
2184,551024
2185,42694
2185,459012
2185,300246
2185,300106
2185,198357
2186,85332
2186,56538
2186,84610
2186,82865
2186,84476
2188,44448
2188,334692
2188,396445
2188,177177
2188,30435
2190,217411
2190,463120
2190,58366
2190,44127
2190,258523
2192,495377
2192,540428
2192,44399
2192,391413
2192,91831
2195,401374
2195,502324
2195,554402
2195,546266
2195,13880
2196,113110
2196,39748
2196,87872
2196,460111
2196,249583
2198,398790
2198,288636
2198,272800
2198,505567
2198,29703
2199,497629
2199,26228
2199,545819
2199,286443
2199,229407
2200,246259
2200,121959
2200,217412
2200,286891
2200,140010
2202,45338
2202,372249
2202,188856
2202,376644
2202,64260
2203,361743
2203,499323
2203,268694
2203,238491
2203,497638
2206,67398
2206,65485
2206,68351
2206,68118
2206,63351
2207,123574
2207,369249
2207,472549
2207,1265
2207,93624
2208,94695
2208,238880
2208,199144
2208,358822
2208,76487
2211,243379
2211,223757
2211,538582
2211,228550
2211,31579
2212,21743
2212,457904
2212,58480
2212,335513
2212,90378
2213,172441
2213,428456
2213,196658
2213,11635
2213,127862
2214,382160
2214,287868
2214,18238
2214,26505
2214,439944
2215,459080
2215,534577
2215,288775
2215,43194
2215,459076
2216,94705
2216,66866
2216,66162
2216,239224
2216,239048
2218,44550
2218,157609
2218,60085
2218,16906
2218,76275
2220,124557
2220,238894
2220,276300
2220,401183
2220,534580
2222,341345
2222,91560
2222,176711
2222,336321
2222,145568
2223,501437
2223,287514
2223,274685
2223,107325
2223,239801
2224,319641
2224,458985
2224,325570
2224,427003
2224,181662
2225,277528
2225,463122
2225,60375
2225,277574
2225,497598
2226,11519
2226,288006
2226,256800
2226,566922
2226,131273
2229,329636
2229,236368
2229,294232
2229,127502
2229,387632
2230,18192
2230,235243
2230,109854
2230,244038
2230,462548
2231,377991
2231,360922
2231,572982
2231,406054
2231,534256
2233,540425
2233,92040
2233,17613
2233,287696
2233,396351
2234,46351
2234,405015
2234,286091
2234,461329
2234,65251
2235,364970
2235,400776
2235,277354
2235,299728
2235,294849
2236,73875
2236,182131
2236,306693
2236,52954
2236,423330
2237,333921
2237,305019
2237,497639
2237,21744
2237,275017
2238,287440
2238,524435
2238,198349
2238,74883
2238,23624
2239,21488
2239,168035
2239,420352
2239,27357
2239,183802
2240,395284
2240,25301
2240,60364
2240,539606
2240,168313
2241,287343
2241,229002
2241,195864
2241,264222
2241,410903
2243,542471
2243,121027
2243,239544
2243,404194
2243,382449
2244,566575
2244,386404
2244,1543
2244,397649
2244,100752
2246,78516
2246,122991
2246,42444
2246,182981
2246,400772
2247,444936
2247,49478
2247,347073
2247,124727
2247,62456
2249,220198
2249,444834
2249,88264
2249,123579
2249,64012
2250,346309
2250,262988
2250,46999
2250,574635
2250,1020
2252,566706
2252,455861
2252,62828
2252,536495
2252,96494
2253,94192
2253,454970
2253,68070
2253,493363
2253,21505
2254,57987
2254,462687
2254,501448
2254,462768
2254,195367
2256,342415
2256,287902
2256,58474
2256,413630
2256,413598
2261,19077
2261,137961
2261,438079
2261,78355
2261,262913
2262,495376
2262,443175
2262,474643
2262,488193
2262,152049
2263,81780
2263,369243
2263,405020
2263,304085
2263,496539
2264,168730
2264,479456
2264,367132
2264,484724
2264,497929
2265,456700
2265,125480
2265,181742
2265,534364
2265,200332
2267,530321
2267,542476
2267,184266
2267,530269
2267,261024
2269,41542
2269,214386
2269,420369
2269,214396
2269,547457
2270,395214
2270,424238
2270,228993
2270,286931
2270,453540
2271,140781
2271,378746
2271,275042
2271,84115
2271,237611
2272,287457
2272,151716
2272,239260
2272,236386
2272,175416
2273,270659
2273,100530
2273,7586
2273,267477
2273,8184
2274,83265
2274,287839
2274,257779
2274,84040
2274,86081
2275,182035
2275,198328
2275,103512
2275,123624
2275,335497
2278,286520
2278,138848
2278,19751
2278,69636
2278,209968
2280,288435
2280,432502
2280,491108
2280,480012
2280,464635
2283,298385
2283,172207
2283,80230
2283,298466
2283,97687
2284,580352
2284,165347
2284,116492
2284,165349
2284,388080
2286,347451
2286,365266
2286,534413
2286,365265
2286,477427
2287,533140
2287,17958
2287,92048
2287,238632
2287,532075
2289,512115
2289,264230
2289,288858
2289,382092
2289,368388
2290,42337
2290,380596
2290,177239
2290,479516
2290,479517
2291,553236
2291,279617
2291,346493
2291,30631
2291,455430
2292,416803
2292,345562
2292,268815
2292,27173
2292,265331
2296,573266
2296,499718
2296,103047
2296,190437
2296,238387
2298,47192
2298,466587
2298,279279
2298,155192
2298,439631
2299,39632
2299,103614
2299,288864
2299,523631
2299,5992
2300,162651
2300,223763
2300,265199
2300,13805
2300,4028
2302,287551
2302,396834
2302,144709
2302,335846
2302,317175
2304,286912
2304,21289
2304,239044
2304,74607
2304,268644
2305,304753
2305,472090
2305,310609
2305,412654
2305,264842
2306,297956
2306,211842
2306,284263
2306,414895
2306,170311
2307,497599
2307,548740
2307,58378
2307,122673
2307,21788
2308,397562
2308,53487
2308,237712
2308,364941
2308,16633
2309,382145
2309,206305
2309,21788
2309,472343
2309,545603
2310,287893
2310,58476
2310,333416
2310,211796
2310,64182
2314,216782
2314,64214
2314,335859
2314,42413
2314,17728
2317,145082
2317,42624
2317,7476
2317,58381
2317,145139
2319,144798
2319,107385
2319,63221
2319,128761
2319,244215
2321,251638
2321,40149
2321,147211
2321,540411
2321,65562
2324,278795
2324,288583
2324,16841
2324,56292
2324,405775
2325,433547
2325,295596
2325,330014
2325,534513
2325,360388
2326,286630
2326,516151
2326,177447
2326,309269
2326,150548
2327,542491
2327,31224
2327,137582
2327,248025
2327,101332
2328,382539
2328,290703
2328,99901
2328,292205
2328,343592
2332,272804
2332,288038
2332,335651
2332,333583
2332,426338
2333,287397
2333,286134
2333,70424
2333,264232
2333,543701
2334,287461
2334,286179
2334,238716
2334,360389
2334,285633
2337,273760
2337,55878
2337,286799
2337,176641
2337,547253
2338,289031
2338,177522
2338,14238
2338,42415
2338,336627
2339,239461
2339,434691
2339,581857
2339,199504
2339,117446
2341,505812
2341,349383
2341,79029
2341,500956
2341,30889
2342,543811
2342,488191
2342,488504
2342,187612
2342,317194
2343,227431
2343,288909
2343,129725
2343,235886
2343,581346
2344,352622
2344,375974
2344,371118
2344,371115
2344,468214
2345,207186
2345,360354
2345,77881
2345,349749
2345,9289
2347,28929
2347,239116
2347,156997
2347,360356
2347,278801
2350,288094
2350,103157
2350,437425
2350,553204
2350,527184
2351,429053
2351,156992
2351,259561
2351,426814
2351,419302
2352,129732
2352,127773
2352,48619
2352,177691
2352,124688
2353,454651
2353,285811
2353,500932
2353,79024
2353,404444
2356,163337
2356,287399
2356,472773
2356,196689
2356,543818
2360,8912
2360,500941
2360,99997
2360,290598
2360,45051
2361,454127
2361,285764
2361,574367
2361,229513
2361,399225
2362,134353
2362,224424
2362,337839
2362,342565
2362,284091
2363,543820
2363,543877
2363,229216
2363,261901
2363,203021
2364,8835
2364,275313
2364,118360
2364,59383
2364,529924
2365,527920
2365,527921
2365,393928
2365,581544
2365,370934
2366,101965
2366,79026
2366,286402
2366,540081
2366,500938
2367,286399
2367,500930
2367,580660
2367,500929
2367,500928
2368,500953
2368,454126
2368,500942
2368,70235
2368,177102
2370,454128
2370,500937
2370,79025
2370,73970
2370,286401
2372,229510
2372,285813
2372,176615
2372,435161
2372,500950
2373,500876
2373,329696
2373,581088
2373,197006
2373,463927
2374,23202
2374,542990
2374,213119
2374,30872
2374,49454
2376,177340
2376,243353
2376,70593
2376,8832
2376,541796
2377,134968
2377,97844
2377,369204
2377,177362
2377,546060
2378,543570
2378,466134
2378,243354
2378,157997
2378,70245
2379,543568
2379,157995
